-- Fees Data Insert Script
-- Generated: 2025-12-25 20:27:19
-- Total Records: 477

-- ============================================
-- Data Summary:
-- Students: 477

-- Payment Status Distribution:
--   Paid on time: 60% of students
--   Paid late (10-30 days): 25% of students
--   Not paid (PaidDate = NULL): 15% of students

-- Fee Amount Range: 50,000 - 150,000
-- Academic Year: 2024
-- ============================================

INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (1, 1, 71145.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('02-Sep-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (751, 376, 99752.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('09-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (752, 376, 88324.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('09-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (753, 377, 89159.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('13-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (754, 377, 99371.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('10-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (755, 378, 107719.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('10-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (756, 378, 93996.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('13-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (757, 379, 101245.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('08-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (758, 379, 102127.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('05-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (759, 380, 96512.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('10-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (760, 380, 107768.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('08-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (761, 381, 99832.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('25-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (762, 381, 100330.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('27-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (763, 382, 100905.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('14-Sep-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (764, 382, 97917.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('05-Feb-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (765, 383, 108292.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('13-Sep-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (766, 383, 91783.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('09-Feb-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (767, 384, 105834.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('25-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (768, 384, 98012.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('26-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (769, 385, 104834.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('08-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (770, 385, 106539.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('11-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (771, 386, 104989.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('10-Sep-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (772, 386, 108140.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('14-Feb-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (773, 387, 105842.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), NULL);
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (774, 387, 89797.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), NULL);
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (775, 388, 106934.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('12-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (776, 388, 88610.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('07-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (777, 389, 106274.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('05-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (778, 389, 92939.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('06-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (779, 390, 98924.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('25-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (780, 390, 94138.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('30-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (781, 391, 104247.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('09-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (782, 391, 103744.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('08-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (783, 392, 94688.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('07-Sep-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (784, 392, 93504.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('10-Feb-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (785, 393, 89338.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('14-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (786, 393, 111611.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('11-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (787, 394, 104271.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('05-Sep-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (788, 394, 89665.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('29-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (789, 395, 98059.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('05-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (790, 395, 100939.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('10-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (791, 396, 101872.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('08-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (792, 396, 94534.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('09-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (793, 397, 88748.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('11-Sep-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (794, 397, 102317.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('10-Feb-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (795, 398, 99782.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('06-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (796, 398, 97417.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('05-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (797, 399, 107112.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), NULL);
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (798, 399, 110515.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), NULL);
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (799, 400, 122625.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('07-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (800, 400, 124632.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('14-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (801, 401, 120390.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('12-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (802, 401, 104805.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('08-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (803, 402, 101627.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), NULL);
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (804, 402, 105011.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), NULL);
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (805, 403, 116795.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('10-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (806, 403, 125456.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('08-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (807, 404, 107495.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('11-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (808, 404, 123457.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('10-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (809, 405, 117293.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('01-Sep-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (810, 405, 111052.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('14-Feb-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (811, 406, 115435.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('05-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (812, 406, 120573.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('14-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (813, 407, 106385.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('08-Sep-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (814, 407, 119253.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('30-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (815, 408, 120840.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('10-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (816, 408, 120510.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('13-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (817, 409, 107694.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('03-Sep-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (818, 409, 102052.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('02-Feb-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (819, 410, 125119.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('13-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (820, 410, 124216.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('07-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (821, 411, 121020.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('27-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (822, 411, 122930.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('12-Feb-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (823, 412, 114912.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), NULL);
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (824, 412, 125840.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), NULL);
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (825, 413, 110137.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('06-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (826, 413, 121955.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('07-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (827, 414, 101550.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('06-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (828, 414, 128739.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('06-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (829, 415, 128537.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('04-Sep-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (830, 415, 102290.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('02-Feb-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (831, 416, 126627.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('31-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (832, 416, 127030.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('29-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (833, 417, 103468.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), NULL);
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (834, 417, 125073.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), NULL);
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (835, 418, 123012.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('07-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (836, 418, 101321.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('05-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (837, 419, 112269.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('10-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (838, 419, 113372.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('10-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (839, 420, 126949.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('12-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (840, 420, 118271.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('13-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (841, 421, 118452.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('12-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (842, 421, 124237.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('08-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (843, 422, 113581.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('26-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (844, 422, 122518.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('28-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (845, 423, 125740.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), NULL);
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (846, 423, 126865.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), NULL);
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (847, 424, 101842.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('05-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (848, 424, 105886.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('12-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (849, 425, 110021.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('12-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (850, 425, 128820.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('05-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (851, 426, 104678.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('13-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (852, 426, 102623.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('14-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (853, 427, 102863.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), NULL);
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (854, 427, 116272.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), NULL);
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (855, 428, 105052.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('26-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (856, 428, 119865.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('02-Feb-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (857, 429, 111382.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), NULL);
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (858, 429, 104208.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), NULL);
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (859, 430, 106389.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), NULL);
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (860, 430, 123099.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), NULL);
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (861, 431, 117604.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('12-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (862, 431, 116825.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('07-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (863, 432, 127224.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('08-Sep-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (864, 432, 128562.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('05-Feb-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (865, 433, 112438.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('05-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (866, 433, 121629.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('13-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (867, 434, 111765.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('13-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (868, 434, 114224.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('08-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (869, 435, 123467.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('07-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (870, 435, 124283.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('11-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (871, 436, 123383.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('30-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (872, 436, 106960.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('01-Feb-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (873, 437, 106328.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('10-Sep-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (874, 437, 121364.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('02-Feb-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (875, 438, 120910.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('09-Aug-2024', 'DD-MON-YYYY'));
